Row,FCM1,FCM5,FCM10,FCM30,PFNPEC,PFNP,SP500,SPSPF
01-Sep-2011,0.1,0.9,2.15,3.51,0.01,0.085,1204.42,175.56
02-Sep-2011,0.1,0.88,2.02,3.32,0.01,0.085,1173.97,168.53
05-Sep-2011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06-Sep-2011,0.13,0.88,1.98,3.26,0,0.085,1165.24,165.55
07-Sep-2011,0.11,0.92,2.05,3.36,0,0.085,1198.62,173.51
08-Sep-2011,0.12,0.88,2,3.32,-0.01,0.08,1185.9,169.56
09-Sep-2011,0.11,0.81,1.93,3.26,-0.01,0.08,1154.23,164.21
12-Sep-2011,0.11,0.87,1.94,3.24,-0.01,0.08,1162.27,166.22
13-Sep-2011,0.1,0.89,2,3.32,-0.01,0.08,1172.87,167.27
14-Sep-2011,0.09,0.91,2.03,3.32,-0.01,0.075,1188.68,169.32
15-Sep-2011,0.1,0.95,2.09,3.36,-0.02,0.075,1209.11,173.66
16-Sep-2011,0.09,0.94,2.08,3.34,-0.02,0.075,1216.01,174
19-Sep-2011,0.08,0.85,1.97,3.22,-0.02,0.07,1204.09,169.23
20-Sep-2011,0.09,0.85,1.95,3.2,-0.02,0.07,1202.09,168.81
21-Sep-2011,0.11,0.88,1.88,3.03,0.01,0.09,1166.76,160.47
22-Sep-2011,0.1,0.79,1.72,2.78,0.01,0.085,1129.56,155.68
23-Sep-2011,0.1,0.89,1.84,2.89,0.01,0.085,1136.43,157.48
26-Sep-2011,0.1,0.92,1.91,2.99,0.01,0.085,1162.95,164.43
27-Sep-2011,0.1,0.97,2,3.08,0.01,0.085,1175.38,165.1
28-Sep-2011,0.12,0.99,2.03,3.1,0.01,0.085,1151.06,160.3
29-Sep-2011,0.11,0.98,1.99,3.03,0.01,0.085,1160.4,164.85
30-Sep-2011,0.13,0.96,1.92,2.9,0.03,0.085,1131.42,159.05
03-Oct-2011,0.12,0.87,1.8,2.76,0.01,0.085,1099.23,151.85
04-Oct-2011,0.11,0.9,1.81,2.77,0.02,0.085,1123.95,158.08
05-Oct-2011,0.1,0.96,1.92,2.87,0.02,0.085,1144.03,159.98
06-Oct-2011,0.09,1.01,2.01,2.96,0.02,0.085,1164.97,165.14
07-Oct-2011,0.11,1.08,2.1,3.02,0.02,0.085,1155.46,159.08
10-Oct-2011,NaN,NaN,NaN,NaN,0.02,0.085,1194.89,167.26
11-Oct-2011,0.12,1.14,2.18,3.11,0.02,0.085,1195.54,167.15
12-Oct-2011,0.09,1.17,2.24,3.19,0.02,0.085,1207.25,171.61
13-Oct-2011,0.11,1.11,2.19,3.15,0.02,0.085,1203.66,167.53
14-Oct-2011,0.11,1.12,2.26,3.22,0.02,0.085,1224.58,169.9
17-Oct-2011,0.12,1.08,2.18,3.13,0.01,0.08,1200.86,164.22
18-Oct-2011,0.12,1.07,2.19,3.17,0.01,0.08,1225.38,172.38
19-Oct-2011,0.11,1.05,2.18,3.17,0.01,0.08,1209.88,169.43
20-Oct-2011,0.12,1.07,2.2,3.19,0.01,0.08,1215.39,172.49
21-Oct-2011,0.12,1.08,2.23,3.26,0.01,0.08,1238.25,176.57
24-Oct-2011,0.11,1.1,2.25,3.27,0.01,0.08,1254.19,180.42
25-Oct-2011,0.11,1.01,2.14,3.13,0.01,0.08,1229.05,174.87
26-Oct-2011,0.13,1.09,2.23,3.22,0,0.08,1242,178.28
27-Oct-2011,0.14,1.2,2.42,3.45,0.01,0.08,1284.59,189.27
28-Oct-2011,0.13,1.13,2.34,3.36,0.01,0.08,1285.09,188.86
31-Oct-2011,0.12,0.99,2.17,3.16,-0.01,0.08,1253.3,181.58
01-Nov-2011,0.13,0.9,2.01,2.99,0,0.08,1218.28,173.02
02-Nov-2011,0.11,0.89,2.03,3.03,0,0.08,1237.9,177.88
03-Nov-2011,0.11,0.91,2.09,3.1,-0.01,0.08,1261.15,181.19
04-Nov-2011,0.11,0.88,2.06,3.09,0,0.08,1253.23,178.65
07-Nov-2011,0.09,0.88,2.04,3.05,0,0.082,1261.12,179.44
08-Nov-2011,0.1,0.92,2.1,3.13,0,0.082,1275.92,182.9
09-Nov-2011,0.1,0.88,2,3.03,0,0.082,1229.1,172.95
10-Nov-2011,0.1,0.9,2.04,3.12,0,0.082,1239.69,173.91
11-Nov-2011,NaN,NaN,NaN,NaN,0,0.082,1263.85,177.77
14-Nov-2011,0.09,0.91,2.04,3.09,0,0.082,1251.78,174.16
15-Nov-2011,0.11,0.93,2.06,3.1,-0.01,0.082,1257.81,174.89
16-Nov-2011,0.11,0.9,2.01,3.05,0.01,0.085,1236.91,170.54
17-Nov-2011,0.1,0.88,1.96,2.98,0.01,0.085,1216.13,166.97
18-Nov-2011,0.12,0.94,2.01,2.99,0.01,0.085,1215.65,167.87
21-Nov-2011,0.11,0.92,1.97,2.96,0.01,0.085,1192.98,163.63
22-Nov-2011,0.11,0.91,1.94,2.91,0.01,0.085,1188.04,162.12
23-Nov-2011,0.12,0.88,1.89,2.82,0,0.085,1161.79,157.44
24-Nov-2011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25-Nov-2011,0.13,0.93,1.97,2.92,0.02,0.085,1158.67,158.13
28-Nov-2011,0.13,0.91,1.97,2.93,0,0.082,1192.55,162.79
29-Nov-2011,0.14,0.93,2,2.96,0.01,0.09,1195.19,161.82
30-Nov-2011,0.12,0.96,2.08,3.06,-0.01,0.09,1246.96,172.46
01-Dec-2011,0.12,0.97,2.11,3.12,0.03,0.11,1244.58,170.82
02-Dec-2011,0.12,0.92,2.05,3.03,0.03,0.11,1244.28,173.14
05-Dec-2011,0.11,0.93,2.04,3.02,0.03,0.11,1257.08,176.79
06-Dec-2011,0.11,0.94,2.08,3.09,0.02,0.1,1258.47,176.64
07-Dec-2011,0.11,0.89,2.02,3.04,0.02,0.1,1261.01,178.73
08-Dec-2011,0.1,0.86,1.99,3,0.03,0.1,1234.35,172.1
09-Dec-2011,0.11,0.89,2.07,3.1,0.02,0.095,1255.19,176.04
12-Dec-2011,0.1,0.87,2.03,3.06,0.02,0.095,1236.47,171.49
13-Dec-2011,0.11,0.85,1.96,2.98,0.02,0.095,1225.73,168.96
14-Dec-2011,0.12,0.86,1.92,2.91,0.02,0.095,1211.82,168.45
15-Dec-2011,0.12,0.86,1.92,2.92,0.02,0.095,1215.75,168.45
16-Dec-2011,0.11,0.81,1.86,2.86,0.02,0.09,1219.66,169.32
19-Dec-2011,0.11,0.82,1.82,2.79,0.02,0.09,1205.35,165.37
20-Dec-2011,0.12,0.88,1.94,2.93,0.02,0.09,1241.3,171.7
21-Dec-2011,0.13,0.91,1.98,3,0.02,0.09,1243.72,172.7
22-Dec-2011,0.12,0.91,1.97,2.99,0.02,0.09,1254,176.24
23-Dec-2011,0.12,0.97,2.03,3.05,0.01,0.09,1265.33,177.55
26-Dec-2011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27-Dec-2011,0.12,0.96,2.02,3.04,0.02,0.09,1265.43,176.34
28-Dec-2011,0.12,0.91,1.93,2.91,0.02,0.09,1249.64,173.53
29-Dec-2011,0.12,0.88,1.91,2.9,0.02,0.09,1263.02,176.33
30-Dec-2011,0.12,0.83,1.89,2.89,0.05,0.085,1257.6,175.23
02-Jan-2012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Jan-2012,0.12,0.89,1.97,2.98,0.02,0.085,1277.06,180.06
04-Jan-2012,0.12,0.89,2,3.03,0.02,0.085,1277.3,179.12
05-Jan-2012,0.11,0.88,2.02,3.06,0.01,0.08,1281.06,181.61
06-Jan-2012,0.12,0.86,1.98,3.02,0.01,0.08,1277.81,180.58
09-Jan-2012,0.11,0.85,1.98,3.02,0,0.08,1280.7,181.49
10-Jan-2012,0.11,0.86,2,3.04,0,0.08,1292.08,185.06
11-Jan-2012,0.11,0.82,1.93,2.96,0,0.08,1292.48,186.88
12-Jan-2012,0.11,0.84,1.94,2.97,0,0.08,1295.5,187.67
13-Jan-2012,0.1,0.8,1.89,2.91,-0.01,0.08,1289.09,186.16
16-Jan-2012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-Jan-2012,0.11,0.79,1.87,2.89,-0.01,0.08,1293.67,184.71
18-Jan-2012,0.11,0.82,1.92,2.96,0,0.085,1308.04,187.79
19-Jan-2012,0.11,0.87,2.01,3.05,-0.02,0.085,1314.5,189.42
20-Jan-2012,0.11,0.91,2.05,3.1,0,0.085,1315.38,190.73
23-Jan-2012,0.12,0.93,2.09,3.15,0,0.085,1316,191.26
24-Jan-2012,0.12,0.92,2.08,3.15,0,0.085,1314.65,190.88
25-Jan-2012,0.12,0.81,2.01,3.13,0.01,0.085,1326.05,191.34
26-Jan-2012,0.12,0.77,1.96,3.1,0.01,0.09,1318.43,189.62
27-Jan-2012,0.12,0.75,1.93,3.07,0,0.09,1316.33,190.31
30-Jan-2012,0.12,0.73,1.87,2.99,0,0.09,1313.01,188.4
31-Jan-2012,0.13,0.71,1.83,2.94,-0.02,0.095,1312.41,189.19
01-Feb-2012,0.13,0.72,1.87,3.01,-0.01,0.105,1324.09,192.31
02-Feb-2012,0.14,0.71,1.86,3.01,-0.01,0.105,1325.54,193.19
03-Feb-2012,0.14,0.78,1.97,3.13,0,0.11,1344.9,198.36
06-Feb-2012,0.14,0.76,1.93,3.08,0,0.11,1344.33,197.41
07-Feb-2012,0.14,0.82,2,3.14,0,0.11,1347.05,197.23
08-Feb-2012,0.15,0.82,2.01,3.14,0,0.11,1349.96,198.75
09-Feb-2012,0.15,0.86,2.04,3.2,0.01,0.12,1351.95,197.98
10-Feb-2012,0.15,0.81,1.96,3.11,0.01,0.13,1342.64,196
13-Feb-2012,0.15,0.85,1.99,3.14,0.01,0.13,1351.77,197.86
14-Feb-2012,0.18,0.81,1.92,3.06,0.01,0.13,1350.5,195.77
15-Feb-2012,0.18,0.81,1.93,3.09,0.01,0.125,1343.23,194.63
16-Feb-2012,0.17,0.87,1.99,3.14,0.02,0.125,1358.04,197.74
17-Feb-2012,0.18,0.88,2.01,3.16,0.03,0.115,1361.23,199.01
20-Feb-2012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21-Feb-2012,0.17,0.92,2.05,3.2,0.01,0.11,1362.21,198.78
22-Feb-2012,0.17,0.88,2.01,3.15,0.03,0.11,1357.66,196.25
23-Feb-2012,0.17,0.88,1.99,3.13,0.03,0.11,1363.46,198.14
24-Feb-2012,0.18,0.89,1.98,3.1,0.03,0.115,1365.74,197.26
27-Feb-2012,0.17,0.84,1.92,3.04,0.02,0.115,1367.59,198.96
28-Feb-2012,0.18,0.84,1.94,3.07,0.02,0.115,1372.18,199.27
29-Feb-2012,0.18,0.87,1.98,3.08,0.02,0.115,1365.68,198.35
01-Mar-2012,0.18,0.89,2.03,3.15,0.01,0.115,1374.09,200.81
02-Mar-2012,0.17,0.84,1.99,3.11,0,0.11,1369.63,199.94
05-Mar-2012,0.17,0.87,2,3.13,0,0.11,1364.33,199.09
06-Mar-2012,0.17,0.83,1.96,3.08,0,0.11,1343.36,194.19
07-Mar-2012,0.18,0.85,1.98,3.12,0,0.11,1352.63,196.72
08-Mar-2012,0.18,0.89,2.03,3.18,0,0.112,1365.91,198.66
09-Mar-2012,0.18,0.9,2.04,3.19,0,0.115,1370.87,200.22
12-Mar-2012,0.18,0.92,2.04,3.17,0,0.115,1371.09,199.6
13-Mar-2012,0.2,0.99,2.14,3.26,0,0.117,1395.95,207.42
14-Mar-2012,0.21,1.13,2.29,3.43,0,0.13,1394.28,207.46
15-Mar-2012,0.21,1.11,2.29,3.41,-0.01,0.13,1402.6,211.35
16-Mar-2012,0.21,1.13,2.31,3.41,-0.02,0.13,1404.17,211.96
19-Mar-2012,0.21,1.2,2.39,3.48,-0.01,0.135,1409.75,213.23
20-Mar-2012,0.22,1.22,2.38,3.46,-0.01,0.14,1405.52,214.01
21-Mar-2012,0.21,1.15,2.31,3.38,-0.01,0.14,1402.89,213.08
22-Mar-2012,0.19,1.13,2.29,3.37,-0.01,0.135,1392.78,210.15
23-Mar-2012,0.19,1.1,2.25,3.31,-0.01,0.135,1397.11,211.99
26-Mar-2012,0.19,1.09,2.26,3.33,-0.01,0.135,1416.51,215.37
27-Mar-2012,0.18,1.04,2.2,3.29,-0.01,0.13,1412.52,213.26
28-Mar-2012,0.18,1.05,2.21,3.31,0,0.13,1405.54,214
29-Mar-2012,0.18,1.01,2.18,3.27,0,0.13,1403.28,211.71
30-Mar-2012,0.19,1.04,2.23,3.35,0.04,0.125,1408.47,212.84
02-Apr-2012,0.18,1.03,2.22,3.35,-0.02,0.125,1419.04,214.51
03-Apr-2012,0.2,1.1,2.3,3.41,-0.02,0.13,1413.38,213.1
04-Apr-2012,0.19,1.05,2.25,3.37,-0.01,0.135,1398.96,209.63
05-Apr-2012,0.19,1.01,2.19,3.32,-0.01,0.14,1398.08,209.18
06-Apr-2012,0.19,0.89,2.07,3.21,0.02,0.14,NaN,NaN
09-Apr-2012,0.19,0.9,2.06,3.18,-0.02,0.14,1382.2,205.81
10-Apr-2012,0.19,0.85,2.01,3.13,-0.01,0.14,1358.59,201.43
11-Apr-2012,0.18,0.89,2.05,3.18,-0.02,0.14,1368.71,204.63
12-Apr-2012,0.18,0.9,2.08,3.22,-0.01,0.14,1387.57,208.64
13-Apr-2012,0.17,0.86,2.02,3.14,-0.01,0.14,1370.26,203.38
16-Apr-2012,0.18,0.85,2,3.12,-0.01,0.14,1369.57,205.23
17-Apr-2012,0.18,0.88,2.03,3.15,-0.02,0.14,1390.78,208.1
18-Apr-2012,0.18,0.86,2,3.13,-0.01,0.135,1385.14,206.37
19-Apr-2012,0.17,0.84,1.98,3.12,0.01,0.135,1376.92,205.45
20-Apr-2012,0.18,0.86,1.99,3.12,0.02,0.135,1378.53,204.4
23-Apr-2012,0.17,0.83,1.96,3.08,0,0.13,1366.94,202.83
24-Apr-2012,0.18,0.86,2,3.12,-0.01,0.13,1371.97,205.14
25-Apr-2012,0.18,0.86,2.01,3.15,-0.01,0.135,1390.69,207.07
26-Apr-2012,0.18,0.83,1.98,3.13,0,0.145,1399.98,208.79
27-Apr-2012,0.19,0.82,1.96,3.12,0.01,0.145,1403.36,208.73
